comment_id,video_id,date,body,rating
Ugwn-uR8SCnH4SlhJYl4AaABAg,l14ejKg__HY,2021-01-17T03:27:01Z,ugh catastrophic failure,0
UgzhN_QZxcsZECzFrk94AaABAg,l14ejKg__HY,2021-01-15T20:16:38Z,tell ghost writer he sucks,0
Ugy5Mi_PiFVkcEzHqad4AaABAg,l14ejKg__HY,2020-12-28T18:18:30Z,what fucking asshole,0
UgzxYNUzm83DqGK8G1d4AaABAg,l14ejKg__HY,2020-12-14T13:32:21Z,yes he has changed he went from sexist headstrong sexist,0
Ugwb54AhUoeENy5gjax4AaABAg,l14ejKg__HY,2020-12-19T03:47:36Z,pisses me off day his voice annoying too,0
Ugw95Egj5myH1BlbxU14AaABAg,l14ejKg__HY,2021-01-01T00:44:44Z, guy still an absolute new york trash can human being,0
UgxXtaroDVZB0p0fJ-p4AaABAg,l14ejKg__HY,2020-12-19T17:58:42Z,hate you,0
UgwM1XIVGca36DSuDmB4AaABAg,l14ejKg__HY,2020-12-24T03:19:19Z,now mistake here hes joking youre not,0
UgyYWJaEMh_9Oo-DiNp4AaABAg,l14ejKg__HY,2020-12-14T06:47:26Z,how inflated does ego have be make video fabricate vide laugh,0
Ugyqmz8Ginci-KGJeAZ4AaABAg,l14ejKg__HY,2020-12-28T10:20:02Z,fuck cant believe wasted  minute listening video,0
UgzC8_q4r-S_9dOlM294AaABAg,l14ejKg__HY,2020-12-20T04:26:34Z,laugh you not take hate you delete comments,0
Ugxku6LF95Hqs-mJRGt4AaABAg,l14ejKg__HY,2020-11-29T16:42:12Z,he idiot,0
UgyvpoyjOGsLDEC404l4AaABAg,l14ejKg__HY,2020-12-09T19:17:41Z,when rice does something bad past its ok when idubbz does something bad past he should die also mr beast you spend money yourself,0
UgyLaNev3KdcUc3M2Sp4AaABAg,l14ejKg__HY,2020-11-30T15:53:58Z,you not funny almost  million dislikes you faker,0
Ugw_PUruQi4uEManE4x4AaABAg,l14ejKg__HY,2020-12-04T05:11:51Z,poor girl,0
UgzDAipyy30hIIlVi7B4AaABAg,l14ejKg__HY,2020-12-09T13:44:17Z,how very pathetic,0
Ugzxc6NSq52LL75haiR4AaABAg,l14ejKg__HY,2020-12-12T17:26:14Z,please can you shut fuck up,0
UgxWABhiuDEDalX18NB4AaABAg,l14ejKg__HY,2020-12-09T23:50:27Z, pathetic excuse an apology,0
Ugz2TqH74U5P86sCxsd4AaABAg,l14ejKg__HY,2020-12-02T02:57:44Z,ayy we did guuys  mil dislikes,0
UgzWxlXVFSBgXxwkUMt4AaABAg,l14ejKg__HY,2020-11-10T01:29:39Z,not meant be funny supposed show how much ahole you are,0
Ugzcf3JwMLralJAC6Kt4AaABAg,l14ejKg__HY,2020-11-16T23:01:25Z,dude fase you got fucking destroyed by idubbz,0
UgyuYAMaBvPD8p24Ucx4AaABAg,l14ejKg__HY,2020-11-11T14:47:32Z,shameless shitass,0
UgzcY3PsRs9uzp19tbJ4AaABAg,l14ejKg__HY,2020-11-09T08:39:21Z, years later still cringe,0
UgxVVzV8JoPdfmFkFdN4AaABAg,l14ejKg__HY,2020-11-16T05:13:44Z,just sad,0
UgxEllA804OkABPFMLB4AaABAg,l14ejKg__HY,2020-11-17T21:26:12Z,you asshole,0
UgxNXf1VZ2hw6jBweTF4AaABAg,l14ejKg__HY,2020-11-17T02:58:20Z,holy got second hand embarrassment from watching this,0
Ugy0B9LjRVSqG5Rizbl4AaABAg,l14ejKg__HY,2020-11-25T03:48:18Z,bro he kind person who weird he says kinda stuff,0
UgznIKH20m7oy1kDBOd4AaABAg,l14ejKg__HY,2020-10-27T13:26:44Z,rice gum youre shit,0
UgxLRnkFUgPRursrsuR4AaABAg,l14ejKg__HY,2020-10-29T04:53:58Z,dude has anger issues,0
Ugxn9zKbPdsDfhelTDd4AaABAg,l14ejKg__HY,2020-10-30T03:03:30Z,how dare you add naruto music shit,0
Ugx4yqhUuKdwYf9NSB54AaABAg,l14ejKg__HY,2020-10-31T19:57:03Z,loser,0
UgzOybyBC313SjWDzCN4AaABAg,l14ejKg__HY,2020-10-31T20:03:45Z,dumbass,0
Ugwqw7HWRSG1SzLdF0h4AaABAg,l14ejKg__HY,2020-10-30T08:02:39Z,hate gave shit watch time,0
Ugw60QZ3strta9TzDxF4AaABAg,l14ejKg__HY,2020-10-30T21:03:48Z,“im not bringing up his old clips make him look bad” yeah no shit idiot atleast he not sex offender,0
Ugz3rKLLyL_TLbztI6l4AaABAg,l14ejKg__HY,2020-10-22T18:07:07Z,feels like hes talking  minutes not making any fkng sence,0
UgwHpIXU2sD5mkf69V94AaABAg,l14ejKg__HY,2020-10-21T04:45:51Z, omg thats such bullshit,0
UgyLInn77G_E2pEFYhJ4AaABAg,l14ejKg__HY,2020-10-13T00:04:46Z, mil dislikes laugh,0
UgzpoKylFywfPbl2-hZ4AaABAg,l14ejKg__HY,2020-09-29T12:22:55Z,why he thinks he funny what makes him he thinks he funny,0
UgzGdcd4iGayitR9mFh4AaABAg,l14ejKg__HY,2020-09-30T23:03:27Z,incredibly ignorant stupid its cancerous,0
UgxPUMN7M-MWg-DP8jd4AaABAg,l14ejKg__HY,2020-10-08T05:33:07Z,bruh wtf bit with rape victim super disrespectful disgusting see him do,0
Ugx7ieN9YPQpnL82KQJ4AaABAg,l14ejKg__HY,2020-10-14T01:32:41Z,any claim because he trying make her act more natural thats still illegal an a move hes like biggest hypocrite ive ever seen,0
UgzZNycg24e0TPnbVXB4AaABAg,l14ejKg__HY,2020-10-07T23:28:24Z, yeah you can go ahead fuck off laugh,0
UgzehC_fq7luEoM_hXF4AaABAg,l14ejKg__HY,2020-10-06T18:34:48Z, bro he not say straight up victim you fuck head,0
UgyjqxPGfqqnh20jR8J4AaABAg,l14ejKg__HY,2020-10-12T13:44:17Z,sad even you k likes mill dislikes laugh,0
UgzG8bHarY_JXfEkALl4AaABAg,l14ejKg__HY,2020-09-30T06:58:50Z,entire video bullshit,0
UgyTk72TLg_aUGzur5t4AaABAg,l14ejKg__HY,2020-09-19T23:55:45Z, all brain cells dead now,0
UgwD8ACSZpKO6Mybckp4AaABAg,l14ejKg__HY,2020-09-17T23:13:58Z,iq dropped,0
UgyJ6-l-KLdZ5HNpftF4AaABAg,l14ejKg__HY,2020-09-24T22:41:42Z,big loss,0
UgyARIVicpfYKAA5qQJ4AaABAg,l14ejKg__HY,2020-09-27T22:56:55Z,first only video i´ll ever watch from poop content,0
Ugwu-JFR8ahdWq95Gv94AaABAg,l14ejKg__HY,2020-09-27T17:21:37Z,damn nigga you dumb as hell,0
UgxB-2LUtRtbmAx8pPR4AaABAg,l14ejKg__HY,2020-09-04T20:09:53Z,rookie poo bad,0
Ugyu506etr3YOcSr48h4AaABAg,l14ejKg__HY,2020-09-10T21:27:01Z,mate rice gum please stop with diss track,0
UgwOXfdMWKHWnR2Cma14AaABAg,l14ejKg__HY,2020-09-08T17:34:51Z,you deserve you will never get fans back,0
Ugw36LULc9oQwm8taf54AaABAg,l14ejKg__HY,2020-09-17T05:51:14Z,fk ricegums freestyle,0
UgwOT-pSGNJjNbXbx194AaABAg,l14ejKg__HY,2020-09-14T00:21:38Z,stop deleting comments you insecure little child,0
UgxKjLPKiiRdBmN6l-x4AaABAg,l14ejKg__HY,2020-09-13T01:33:25Z,shit terrible,0
Ugzq3vIA3cokX7w7rw94AaABAg,l14ejKg__HY,2020-09-12T13:29:54Z,stop get some help,0
Ugw_P_CXghjwhix16kZ4AaABAg,l14ejKg__HY,2020-08-28T21:35:31Z,how piece shit has many subs,0
UgwA6f_dWC0fOp0uhH54AaABAg,l14ejKg__HY,2020-08-28T05:17:41Z,his eyes far apart you look like an alien laugh,0
UgxauBapEcBNZVKg-Bp4AaABAg,l14ejKg__HY,2020-09-01T08:55:40Z,you succ ass,0
UgxDOam579T79Ofq0Yh4AaABAg,l14ejKg__HY,2020-08-27T15:24:42Z,still as now worst response ever,0
Ugw7SASGgKA0A-3Iv1l4AaABAg,l14ejKg__HY,2020-09-02T17:49:35Z,idubbz  times better than stupid ass,0
UgyLtxhnfxjv3Fn_be54AaABAg,l14ejKg__HY,2020-08-22T19:39:39Z,you cringe,0
UgzKmO5SFxq1D0MrDAB4AaABAg,l14ejKg__HY,2020-08-20T05:02:42Z,boring,0
UgwbGtC8C7CG815jQ1B4AaABAg,l14ejKg__HY,2020-08-22T23:29:00Z,idubbz has point one biggest bitches youtube,0
Ugyile6Q5P8I2jSFJgl4AaABAg,l14ejKg__HY,2020-08-16T19:46:36Z,dick head,0
UgyICOG-9b4uMT3lYHx4AaABAg,l14ejKg__HY,2020-08-24T02:32:49Z,its hard not watch without glock at head,0
Ugz5Mr1BPatfqTrH2H94AaABAg,l14ejKg__HY,2020-08-24T07:09:52Z,cancer,0
UgzUNw5vjqfeXr6RToZ4AaABAg,l14ejKg__HY,2020-08-23T11:04:25Z,stop get some help,0
UgxUhVykVtAlqzs7f854AaABAg,l14ejKg__HY,2020-08-15T06:22:42Z,loser,0
UgwdMMYzBfYaXSPIhyh4AaABAg,l14ejKg__HY,2020-08-13T23:36:55Z,asian boii lying,0
UgxmqlLhZgfxG8swcaF4AaABAg,l14ejKg__HY,2020-08-06T11:29:37Z,rruuddee,0
Ugym0G3vCcMH8dGhaax4AaABAg,l14ejKg__HY,2020-08-06T03:01:41Z,laugh channel sucks laugh,0
Ugxb7UlmFhvU35eNsOt4AaABAg,l14ejKg__HY,2020-08-13T10:44:29Z,ricegum bitch,0
UgxK-8sH-F4tnPChaId4AaABAg,l14ejKg__HY,2020-08-08T10:18:28Z,pyrocynical made video about you thats how you know youve fucked up,0
Ugx-307WGQifABHFoVV4AaABAg,l14ejKg__HY,2020-08-09T12:25:46Z,number times he contradicted his own argument astounding,0
UgwsPh4uXfRmhb0nuV94AaABAg,l14ejKg__HY,2020-07-31T17:27:47Z,love like dislike ratio,0
UgwdQYN39FQdIDcxyz54AaABAg,l14ejKg__HY,2020-08-02T12:36:46Z,did he try diss worlds biggest youtuber you dumbo,0
Ugw7xB2UAJlClCFalO14AaABAg,l14ejKg__HY,2020-08-03T01:27:13Z,you got destroyed,0
UgyIuMEO4YAzLgeSsCt4AaABAg,l14ejKg__HY,2020-08-03T11:38:36Z,he fucked you get out denial,0
UgwTNwcYmzxGcKnDu3F4AaABAg,l14ejKg__HY,2020-07-29T02:30:07Z,shut up honestly,0
UgypISzFqoXFNU9eduJ4AaABAg,l14ejKg__HY,2020-08-04T22:20:01Z,fucking stupid dude,0
UgxrYwrgxi_b75Y3x1V4AaABAg,l14ejKg__HY,2020-08-03T03:36:38Z,shut hell up playing victim,0
Ugx0QVDGq_Cyimq_g1J4AaABAg,l14ejKg__HY,2020-08-01T09:55:38Z,fuck off,0
UgxIxhopliW97wJEpXF4AaABAg,l14ejKg__HY,2020-07-25T11:48:23Z,we should give props him he living example iq being ten times lower than age,0
Ugwp004k81jhmKQ9LC94AaABAg,l14ejKg__HY,2020-07-27T13:57:18Z,hate you,0
UgyZEoNTlvOJtTWjuAZ4AaABAg,l14ejKg__HY,2020-07-28T20:08:14Z,you suck rice gum,0
UgyoKOUM11xadn7JHaN4AaABAg,l14ejKg__HY,2020-07-28T13:49:06Z,fucked laugh,0
UgzF-W3gT5L7Fp5iI5B4AaABAg,l14ejKg__HY,2020-07-27T21:41:08Z,anyone else notice video has twice as many dislikes as does likes everything ian said true you gotta realize that spoiled rich piece shit bro you need stop ian superior intellectual you will never be superior him lmfao not cool stop acting like bad,0
UgzGh2E583cV6fhL2iZ4AaABAg,l14ejKg__HY,2020-07-19T16:05:51Z,would tell ricegum donate charity if he could understand words over  letters,0
Ugz64i9RlfgK7mFfnfh4AaABAg,l14ejKg__HY,2020-07-21T20:48:37Z,you deserve another one,0
Ugy8JqfzfBQkeLu_jvp4AaABAg,l14ejKg__HY,2020-07-15T01:26:42Z,pathetic,0
UgwbiEw6P-zptjv4Vq14AaABAg,l14ejKg__HY,2020-07-16T23:06:19Z,its pathetic,0
UgwbdPRu-ET_IkIxwWx4AaABAg,l14ejKg__HY,2020-07-20T15:09:51Z,soo dumb,0
Ugz-EtaPHyYN6rYpD2B4AaABAg,l14ejKg__HY,2020-07-20T03:50:50Z,go fuck yourself,0
Ugyh9YeqzCip9yBtned4AaABAg,l14ejKg__HY,2020-07-15T14:51:32Z,you wanker rice gum,0
Ugw3dqFFiu8YEK3zVdN4AaABAg,l14ejKg__HY,2020-07-17T21:49:19Z,im not think you can come back too far under further then  feet under,0
UgxXwpNIn-dQUite5XJ4AaABAg,l14ejKg__HY,2020-07-12T09:09:44Z,you not deserve be platform also why not youtube banned you response videos equivalent hurting braincells,0
UgzvdoUhSFDv-RNYTpF4AaABAg,l14ejKg__HY,2020-07-13T10:46:18Z,theres reason has million dislikes,0
UgyLRjyGG81DF-0f_yV4AaABAg,l14ejKg__HY,2020-07-10T07:35:03Z,“leafy made better response”,0
Ugw1rahBNjiVgd6O-Kx4AaABAg,l14ejKg__HY,2020-07-06T05:31:11Z,not express how much still want vomit video,0
UgyJlKh42TqgnWMBaVV4AaABAg,l14ejKg__HY,2020-07-07T06:18:51Z,bitch you got rapped,0
UgxNQuxHPudUoDC9XwZ4AaABAg,l14ejKg__HY,2020-07-03T02:11:07Z,guy way worse dumb talentless version nigahiga,0
UgyNfmxzBYrCa7kpmkZ4AaABAg,l14ejKg__HY,2020-07-05T02:28:34Z,going back only reminds me how much little bitch ricegum laugh,0
Ugw7YGKq8ZlshSqwpl14AaABAg,l14ejKg__HY,2020-07-03T06:08:20Z,make sure ad block we not support fool,0
UgyYI4IrAywxwTxeDtJ4AaABAg,l14ejKg__HY,2020-07-04T10:38:50Z,stop crying laugh,0
Ugz9NdNdnSLkrk5DqaZ4AaABAg,l14ejKg__HY,2020-06-28T03:52:59Z,brain dead moron,0
Ugzuze1WkgBTgfTBX294AaABAg,l14ejKg__HY,2020-06-28T21:32:51Z,you have messed with god,0
Ugwy-0vD76JVI0KmG4F4AaABAg,l14ejKg__HY,2020-06-27T21:53:55Z,hate guy,0
UgzYHGL2W2biwUVS6o54AaABAg,l14ejKg__HY,2020-06-28T16:54:56Z,fuck up,0
UgxigScPCOUoTov6_R54AaABAg,l14ejKg__HY,2020-06-30T15:29:33Z,scene scripted its scary,0
UgwPu4ObEcKKybV8EPV4AaABAg,l14ejKg__HY,2020-06-22T08:17:27Z,laugh xd little bitch,0
UgyOtjZCQPzvkWNW2mx4AaABAg,l14ejKg__HY,2020-06-23T03:30:13Z,what loser be honest,0
Ugzkmh5xfXIV_24YgRd4AaABAg,l14ejKg__HY,2020-06-12T06:48:24Z,dude ricegum fucking lying whole video such idiot,0
Ugzw7l28yMPFriQUwCR4AaABAg,l14ejKg__HY,2020-06-14T16:14:45Z,why hate youtuber music they make trash like this they also make themselves bigger than they are,0
UgyLLAeaot_vZqiFfkl4AaABAg,l14ejKg__HY,2020-06-15T15:50:52Z,rice cum nut went supposed be pulled out,0
UgzzkiAIGg-J5arrg754AaABAg,l14ejKg__HY,2020-06-17T09:37:15Z,love how theres more dislikes then likes,0
UgwnOhwFC1-s6mmbWXl4AaABAg,l14ejKg__HY,2020-06-07T21:59:05Z,he says hes not flexing hes wearing gucci shirt,0
UgyvLIu68ATF0IqSJ2B4AaABAg,l14ejKg__HY,2020-06-09T20:53:55Z,rice such joke,0
UgwT_ICDpiOCkRvlxJ54AaABAg,l14ejKg__HY,2020-06-10T19:13:38Z,laugh idubz aint shit you cant diss meme laugh,0
UgxzrOrKfy0t14UiCpd4AaABAg,w3ugHP-yZXw,2021-01-25T20:10:49Z,disgrace,0
UgxXtRdoQgpS6CCLen54AaABAg,l14ejKg__HY,2020-06-07T10:07:08Z,you have no true fans,0
UgxVbPY1kdfzuINJDwF4AaABAg,l14ejKg__HY,2020-06-10T21:10:42Z,pussy bitch,0
UgzmjICyGK4oH0cXCMV4AaABAg,l14ejKg__HY,2020-06-10T12:28:33Z,brain hurts,0
UgwNxn0XbVxvlv73U6N4AaABAg,l14ejKg__HY,2020-06-10T21:03:34Z,you  sins,0
Ugzow-urvt2gYqMy1PN4AaABAg,l14ejKg__HY,2020-06-07T19:43:33Z,guys such whiny sissy such weasel not trust guy with someone elses pubic shavings putting chic here such douche move too get feeling thats his only move laugh,0
UgymymT_Jy-XzfK9NBN4AaABAg,w3ugHP-yZXw,2021-01-28T20:18:53Z,most disliked,0
UgzSBnkWQ0CDRdread94AaABAg,w3ugHP-yZXw,2021-01-31T16:05:26Z,movie ruined childhood,0
UgzGzQxqybf2FEuTz6J4AaABAg,l14ejKg__HY,2020-06-05T07:54:09Z,nah homie fuck off he fuckin killed you nigga,0
Ugw9YC8aVpV3P9bBf014AaABAg,w3ugHP-yZXw,2021-01-29T06:16:38Z,ah yes contributed hate garbage feminist movie,0
Ugxokc2BqBF-_Sp-5Xd4AaABAg,w3ugHP-yZXw,2021-01-25T17:49:23Z,movie not worth even pirating,0
Ugz15KefnzNDMYVqFap4AaABAg,l14ejKg__HY,2020-06-05T09:31:22Z,what talentless idiot thats all have say,0
Ugzu4IrQ6wPYO6F-3Lt4AaABAg,w3ugHP-yZXw,2021-01-26T18:06:13Z,forced comedy,0
Ugy4GcJZoFb6OIIEBFZ4AaABAg,w3ugHP-yZXw,2021-01-30T06:58:46Z,im surprised not been taken down yet its honestly embarrassing,0
UgxXzrQsHSHrnQ6juuF4AaABAg,w3ugHP-yZXw,2021-01-25T07:58:40Z,worst movie history film,0
UgxxEFbMArg-bFM33tJ4AaABAg,w3ugHP-yZXw,2021-01-23T16:18:56Z,after min quit movie,0
UgxHJ8CgrgbdMGQm-_h4AaABAg,w3ugHP-yZXw,2021-01-22T12:07:35Z,had take masterpiece ruin,0
UgzpKmWI3_IrmddnBER4AaABAg,w3ugHP-yZXw,2021-01-16T08:22:18Z,mr plinkett sent me here add dislikes,0
Ugws-XWJtPnpkqBM3hh4AaABAg,w3ugHP-yZXw,2021-01-18T07:45:14Z, years later movie still sucks cast z list now also afterlife will delete any lingering bad smell,0
Ugw280Kzk1_TWtP13x14AaABAg,w3ugHP-yZXw,2021-01-15T02:08:49Z,chicks ruined,0
UgwqfnFqrZOwnzYmeBB4AaABAg,w3ugHP-yZXw,2021-01-08T00:07:31Z,created new account can press dislike button one more timeaand felt good,0
UgxfUHXnc5b_RGwsK2V4AaABAg,w3ugHP-yZXw,2021-01-10T15:25:02Z,congrats million dislikes,0
UgyvZ9fFpCrctDVzibV4AaABAg,w3ugHP-yZXw,2021-01-14T16:50:46Z,rest peace ghostbusters franchise,0
UgxKt_AQbp4F-0IR8NN4AaABAg,w3ugHP-yZXw,2020-12-26T05:41:11Z,movie with steaming pile shit director an absolute hack all jokes cringeworthy an obvious flop,0
UgxHwCCiAPxnfWFkBLt4AaABAg,w3ugHP-yZXw,2020-12-29T05:26:35Z,faking,0
Ugz_sBlqjxmOw3liupp4AaABAg,w3ugHP-yZXw,2021-01-03T22:43:39Z,such terrible reboot wow,0
Ugx6bvkGvJlM_aNx6_14AaABAg,w3ugHP-yZXw,2020-12-31T07:02:20Z,stop ruining classics ffs,0
UgysfQLA7iI4igMNGfN4AaABAg,w3ugHP-yZXw,2021-01-01T19:24:08Z,okay be honest slap part actually kinda funny actually chuckled bit at not excuse fact its shit show,0
Ugy1OTnkUt985BhyPTt4AaABAg,w3ugHP-yZXw,2020-12-31T19:28:26Z,what shit movie,0
Ugz7pJuLLdOT0b-2fql4AaABAg,w3ugHP-yZXw,2021-01-03T06:56:14Z,as teenage girl hate movie with passion,0
UgxuyO9fgE0fY-UDRih4AaABAg,w3ugHP-yZXw,2020-12-25T10:01:35Z,came by leave dislike parody movie,0
Ugx1jPw4M_BVxbPqIq54AaABAg,w3ugHP-yZXw,2020-12-19T07:57:13Z,movie goes show remake usually bad idea,0
UgzFe0YxX4g77FFWaFh4AaABAg,w3ugHP-yZXw,2020-12-19T13:05:49Z,came here drop another dislike onto huge pile dislikes,0
UgyWCIxJHrUe67iltL14AaABAg,w3ugHP-yZXw,2020-12-16T01:15:17Z, years laterstill sucks,0
UgzjHpQ0TGXYGUR9rwl4AaABAg,w3ugHP-yZXw,2020-12-11T02:04:39Z,colossal piece trash movie eat fecal matter sony pictures,0
UgzYO_yv5SGi0vtm80l4AaABAg,w3ugHP-yZXw,2020-12-14T02:39:05Z,came here dislike already did before,0
UgyuaT0BfrGJF9g5k2h4AaABAg,w3ugHP-yZXw,2020-12-11T11:55:47Z,piece shit piece shit,0
UgzSM1yZRS5eRN3mhYl4AaABAg,w3ugHP-yZXw,2020-12-21T17:51:24Z,not know they did snl parody,0
Ugyc9MRaHMbaESi_hrp4AaABAg,w3ugHP-yZXw,2020-11-30T16:07:49Z,terrible,0
Ugzaa5ldjaWXwBjPJDN4AaABAg,w3ugHP-yZXw,2020-11-28T16:46:41Z,looks absolutely awful,0
Ugyls17Ro-hSUcCgxjR4AaABAg,w3ugHP-yZXw,2020-11-30T08:11:10Z,movie trailer bad not even capable be most disliked trailer ever anymore,0
UgyIVg1rqFeUKssk1PR4AaABAg,w3ugHP-yZXw,2020-11-25T11:25:53Z,pathetic waste shit,0
UgxcgvqHBaYlu0Veu4l4AaABAg,w3ugHP-yZXw,2020-11-16T13:20:36Z,movie fucking dumb am going kill  year old again,0
UgwVoCdjIxnzXmrYN_V4AaABAg,w3ugHP-yZXw,2020-11-16T08:18:48Z,movie really hated,0
UgyJq20FjESvJ_Z1JNB4AaABAg,w3ugHP-yZXw,2020-11-17T14:29:01Z,stop with negative things hate movie too an insult women,0
UgwELM3GomoRMz5RUNZ4AaABAg,w3ugHP-yZXw,2020-11-06T13:32:47Z,absolute shit show,0
Ugwi8ocA2FvAvqW7w1N4AaABAg,w3ugHP-yZXw,2020-11-04T18:51:35Z,remember when thing neither did,0
UgzGnmWAGgASaNOXGPB4AaABAg,w3ugHP-yZXw,2020-11-12T05:27:30Z,feminist movies sucks as fuck,0
UgwE0HBKAWSqDKDNv8J4AaABAg,w3ugHP-yZXw,2020-11-04T18:57:56Z,vibing original song ghostbusters now wish not read comments got know awful remake exists such disappointment you deserve billion dislikes,0
UgzaQHn2uGlgFmh0_6h4AaABAg,w3ugHP-yZXw,2020-11-08T22:59:06Z,first time disliked trailer,0
UgwiHGNfaWU5UDK4S2V4AaABAg,w3ugHP-yZXw,2020-11-10T20:48:52Z,not real trailer remake,0
Ugx8-njUect7W_XtgNZ4AaABAg,w3ugHP-yZXw,2020-11-07T20:34:04Z,hate,0
UgwI7GzOEWi3N5tvmKV4AaABAg,w3ugHP-yZXw,2020-11-08T20:41:01Z,movie bullshit,0
UgyCURHHgKtFDBChTu14AaABAg,w3ugHP-yZXw,2020-11-08T04:24:43Z,worst movie ever sucks balls,0
UgwyCEtNDbYMhDEr2B14AaABAg,w3ugHP-yZXw,2020-11-01T01:29:24Z,sony you fuucked up,0
Ugx1CYesMeOcBCYdr7R4AaABAg,w3ugHP-yZXw,2020-10-22T23:29:17Z,came do part,0
Ugx3GReHYumED1MBM_Z4AaABAg,w3ugHP-yZXw,2020-10-26T04:05:37Z,who you gonna call not trailer,0
UgyLsj2IMBNM5FASLPF4AaABAg,w3ugHP-yZXw,2020-10-22T15:11:34Z,thanks ruining favorite franchise dumbasses,0
UgyXJ3DeQNEhrDx-hrd4AaABAg,w3ugHP-yZXw,2020-10-21T16:35:27Z,laugh pretty much ended all their careers laugh,0
Ugz01F1Tb1Y_scOSF4d4AaABAg,w3ugHP-yZXw,2020-10-19T20:54:16Z,sorry original better,0
Ugy3dY01kf0zPa_vVzx4AaABAg,w3ugHP-yZXw,2020-10-25T00:49:33Z,worst ghostbusters movie hands down,0
Ugzy3nv5GnOjbnndSVR4AaABAg,w3ugHP-yZXw,2020-10-25T14:21:36Z,not sequel mess you young ones who like movie go watch originals then you will understand bad,0
UgzMhd-ncyy3c3NHFiZ4AaABAg,w3ugHP-yZXw,2020-10-18T11:00:34Z,real horror movie cause not wanna see it,0
UgyW-aVGdBd1TsUqLJh4AaABAg,w3ugHP-yZXw,2020-10-08T12:08:57Z,bad bad veery baad movie,0
UgyT5ZMOmXeLMFAifmN4AaABAg,w3ugHP-yZXw,2020-10-19T20:47:18Z,has aged like fine milk,0
Ugx6hr5qjTYcJ8-xByt4AaABAg,w3ugHP-yZXw,2020-10-18T05:15:55Z,eww gross unattractive women,0
UgykTJulbGL6HbLPWdF4AaABAg,w3ugHP-yZXw,2020-10-03T18:06:00Z,watching gave me corona,0
UgxtheJbCRMD8D1zwBF4AaABAg,w3ugHP-yZXw,2020-09-29T14:34:08Z,its something weird not look good,0
UgxbPAkEX8AxLZdJpJB4AaABAg,w3ugHP-yZXw,2020-09-19T06:19:47Z,shit sucked,0
UgyM5H3MiaKCNg9Sb9F4AaABAg,w3ugHP-yZXw,2020-09-17T15:24:32Z,most disliked movie trailer  years until sadak  congratulations,0
UgzAhsr7gOTBe-DEnZB4AaABAg,w3ugHP-yZXw,2020-09-24T01:24:17Z,its crime call ghostbusters,0
UgyOQYWj5LmPpzTNBBd4AaABAg,w3ugHP-yZXw,2020-09-18T08:30:31Z,me came see dislikes,0
UgxjqRcSLlC9_nlcI5R4AaABAg,w3ugHP-yZXw,2020-09-07T18:01:53Z,releasing at point even plausible idea,0
Ugz1UDDNRrQa7j6hvgx4AaABAg,w3ugHP-yZXw,2020-09-12T23:48:29Z,shit movie crap,0
UgzQLFLnwlvhPGPB2X94AaABAg,w3ugHP-yZXw,2020-09-11T15:58:31Z,worst movie ever,0
UgwSYpDEZzA-1rI5TXF4AaABAg,w3ugHP-yZXw,2020-09-04T07:20:46Z,not mind me people loss only came back here see dislikes,0
UgwS6W79887iVr90-MV4AaABAg,w3ugHP-yZXw,2020-09-04T11:10:57Z,worst movie ever made,0
Ugy2xFQ-IzZjpgstj5V4AaABAg,w3ugHP-yZXw,2020-09-10T01:25:42Z,fucking awful,0
Ugyz0sOTvyD_s04KZ3l4AaABAg,w3ugHP-yZXw,2020-09-04T09:36:17Z,what bullshit sad have no words bad,0
UgxjGC8DsgL9aeoCz4B4AaABAg,w3ugHP-yZXw,2020-09-02T02:03:55Z,people who thinks movie shit,0
UgyTqOfPpZ0Jrb77txt4AaABAg,w3ugHP-yZXw,2020-08-30T18:37:24Z,still crinegy asf years later,0
Ugwvlzd6raw26qdohi54AaABAg,w3ugHP-yZXw,2020-08-26T16:02:34Z,humorless feminist propaganda,0
UgzsMSVn_jMUoboUiQF4AaABAg,w3ugHP-yZXw,2020-08-31T04:06:52Z,there should be males discrimination hated females given more,0
UgwJjAQCpdDr3v9yw2l4AaABAg,w3ugHP-yZXw,2020-08-21T22:50:44Z,came see if dislike still here,0
Ugzv48LdXnwMvn8vpCt4AaABAg,w3ugHP-yZXw,2020-08-23T05:18:09Z,movie such disappointment,0
UgwTRlI398jtqjuu6kV4AaABAg,w3ugHP-yZXw,2020-08-20T21:28:58Z,pureand uttertrash,0
UgzwKsYXEDl_f2DDNIR4AaABAg,w3ugHP-yZXw,2020-08-14T02:28:42Z,who came here after sadak  see dislikes trailer laugh smile,0
UgwOUAn47prr7cAfbHt4AaABAg,w3ugHP-yZXw,2020-08-14T00:13:03Z,so when you cross streams you create an alternate reality sucks,0
UgydvbOivgx3kjq-CkZ4AaABAg,w3ugHP-yZXw,2020-08-13T04:00:58Z,worst concept,0
UgxoR9w9Qj3SLCjqLWB4AaABAg,w3ugHP-yZXw,2020-08-12T15:23:08Z,piece shit eyes disgusting,0
Ugzx1nS7r8C672pYiHF4AaABAg,w3ugHP-yZXw,2020-08-07T10:45:12Z,thanks ruining childhood dickheads,0
UgwmA4zWx84v_FWjWJx4AaABAg,w3ugHP-yZXw,2020-08-04T00:30:05Z,may movie remain forgotten buried deep inside anals history,0
